0,1,2
"m_dot_max =,","kg/s,",0.24310055006849313
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9493138936808967
V_max=,m/s,1.4231005674216057
"m_dot_avg =,","kg/s,",0.039399322
"m_dot_max =,","kg/s,",0.2459305429928572
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.954220214723455
V_max=,m/s,1.6240518202434548
"m_dot_avg =,","kg/s,",0.032726418
"m_dot_max =,","kg/s,",0.24841822196402877
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9569685565623084
V_max=,m/s,1.659665259257492
"m_dot_avg =,","kg/s,",0.036831359
"m_dot_max =,","kg/s,",0.22635386378343947
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.954926928697252
V_max=,m/s,1.817431459912591
"m_dot_avg =,","kg/s,",0.035815303
"m_dot_max =,","kg/s,",0.2308827146953642
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9645277488511659
V_max=,m/s,1.9023649905082654
"m_dot_avg =,","kg/s,",0.033599925
"m_dot_max =,","kg/s,",0.2415928567062938
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9481111498173364
V_max=,m/s,1.579023074867906
"m_dot_avg =,","kg/s,",0.034236335
"m_dot_max =,","kg/s,",0.23288843707333332
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9437128004736384
V_max=,m/s,1.6404911127307125
"m_dot_avg =,","kg/s,",0.038530856
"m_dot_max =,","kg/s,",0.23523766974496646
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9531003773325143
V_max=,m/s,1.7930091462152913
"m_dot_avg =,","kg/s,",0.040342501
"m_dot_max =,","kg/s,",0.25446309482733814
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9456255579877431
V_max=,m/s,1.527259628808264
"m_dot_avg =,","kg/s,",0.038221012
"m_dot_max =,","kg/s,",0.2393987534166667
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9562519456849716
V_max=,m/s,1.5000195288887372
"m_dot_avg =,","kg/s,",0.034514217
"m_dot_max =,","kg/s,",0.22121735647852764
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9861727426480951
V_max=,m/s,1.8361994006630147
"m_dot_avg =,","kg/s,",0.038608366
"m_dot_max =,","kg/s,",0.2606498859924812
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9407971322784685
V_max=,m/s,1.3714225259999622
"m_dot_avg =,","kg/s,",0.035755738
"m_dot_max =,","kg/s,",0.23679223209210526
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.97214776892269
V_max=,m/s,1.857075132479303
"m_dot_avg =,","kg/s,",0.040328317
"m_dot_max =,","kg/s,",0.24366875119014084
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.969879201252886
V_max=,m/s,1.8417971671179472
"m_dot_avg =,","kg/s,",0.039119953
"m_dot_max =,","kg/s,",0.25450290766423356
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9568036509291248
V_max=,m/s,1.866547390359784
"m_dot_avg =,","kg/s,",0.031730419
"m_dot_max =,","kg/s,",0.23619392768918918
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9662427236669971
V_max=,m/s,1.7200465682861832
"m_dot_avg =,","kg/s,",0.033835275
"m_dot_max =,","kg/s,",0.2227417050129032
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9675562519477315
V_max=,m/s,1.7357976654414224
"m_dot_avg =,","kg/s,",0.037785827
"m_dot_max =,","kg/s,",0.2540908618970588
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9422122744968304
V_max=,m/s,1.571653617339031
"m_dot_avg =,","kg/s,",0.037809921
"m_dot_max =,","kg/s,",0.24761942150000002
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.941424889866059
V_max=,m/s,1.541006375812325
"m_dot_avg =,","kg/s,",0.03767235
"m_dot_max =,","kg/s,",0.2409266288827586
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9545773267527904
V_max=,m/s,1.5694613349496187
"m_dot_avg =,","kg/s,",0.036576845
"m_dot_max =,","kg/s,",0.2694272492248062
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9524143252803888
V_max=,m/s,1.741037258796217
"m_dot_avg =,","kg/s,",0.033319293
"m_dot_max =,","kg/s,",0.22980122096078429
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9321030763113964
V_max=,m/s,1.5713142729613145
"m_dot_avg =,","kg/s,",0.034089933
"m_dot_max =,","kg/s,",0.22802250547435898
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9763465873186237
V_max=,m/s,1.9058603072173375
"m_dot_avg =,","kg/s,",0.038827925
"m_dot_max =,","kg/s,",0.24622290363636365
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9560239029430911
V_max=,m/s,1.5292514240844297
"m_dot_avg =,","kg/s,",0.039015398
"m_dot_max =,","kg/s,",0.23409845299324325
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9578206138650273
V_max=,m/s,1.6449814197435442
"m_dot_avg =,","kg/s,",0.056736842
"m_dot_max =,","kg/s,",0.23894756544520543
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9556442361283898
V_max=,m/s,1.7812218891823077
"m_dot_avg =,","kg/s,",0.034238329
"m_dot_max =,","kg/s,",0.23994102167586204
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.944073451611517
V_max=,m/s,1.443493895322716
"m_dot_avg =,","kg/s,",0.035153523
"m_dot_max =,","kg/s,",0.2261922755949368
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9400158414563623
V_max=,m/s,1.5417939744280886
"m_dot_avg =,","kg/s,",0.032247992
"m_dot_max =,","kg/s,",0.22170847987116563
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9704810901331097
V_max=,m/s,1.8664477761009879
"m_dot_avg =,","kg/s,",0.039227215
"m_dot_max =,","kg/s,",0.25890796825373136
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9664151485009093
V_max=,m/s,1.723613759301224
"m_dot_avg =,","kg/s,",0.062652082
"m_dot_max =,","kg/s,",0.24838831415714283
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9401641157934788
V_max=,m/s,1.6271187335777713
"m_dot_avg =,","kg/s,",0.033632407
"m_dot_max =,","kg/s,",0.2199274757453416
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9761978855455435
V_max=,m/s,1.8241570284625441
"m_dot_avg =,","kg/s,",0.04027428
"m_dot_max =,","kg/s,",0.2618689679264706
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9408260766109395
V_max=,m/s,1.733171594931751
"m_dot_avg =,","kg/s,",0.030397272
"m_dot_max =,","kg/s,",0.22268962247530866
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9346025195594175
V_max=,m/s,1.5941086657280001
"m_dot_avg =,","kg/s,",0.038908435
"m_dot_max =,","kg/s,",0.23745992264625848
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9651714298365073
V_max=,m/s,1.777289926014953
"m_dot_avg =,","kg/s,",0.038073804
"m_dot_max =,","kg/s,",0.24499462843971628
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.950592708825758
V_max=,m/s,1.6310885024528423
"m_dot_avg =,","kg/s,",0.032079704
"m_dot_max =,","kg/s,",0.22882944889032258
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9388886693189619
V_max=,m/s,1.5697144965772876
"m_dot_avg =,","kg/s,",0.038337736
"m_dot_max =,","kg/s,",0.23076964086666663
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9727837559087309
V_max=,m/s,1.8694447074451679
"m_dot_avg =,","kg/s,",0.039172883
"m_dot_max =,","kg/s,",0.24493838248951047
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9597567823233166
V_max=,m/s,1.8311374139879861
"m_dot_avg =,","kg/s,",0.034710468
"m_dot_max =,","kg/s,",0.23512231326623376
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9518761250973445
V_max=,m/s,1.5733420193138632
"m_dot_avg =,","kg/s,",0.033430803
"m_dot_max =,","kg/s,",0.22279305403773586
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9539040221920285
V_max=,m/s,1.708899294483903
"m_dot_avg =,","kg/s,",0.038982373
"m_dot_max =,","kg/s,",0.23716863139726024
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9530591538740177
V_max=,m/s,1.809995856108173
"m_dot_avg =,","kg/s,",0.038467467
"m_dot_max =,","kg/s,",0.22525411192452838
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9173825600370027
V_max=,m/s,1.3596357753156596
"m_dot_avg =,","kg/s,",0.034542045
"m_dot_max =,","kg/s,",0.22512057724025974
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9624776439851894
V_max=,m/s,1.7619908167874416
"m_dot_avg =,","kg/s,",0.03325693
"m_dot_max =,","kg/s,",0.24441522111486486
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9324316350147184
V_max=,m/s,1.5508494660265753
"m_dot_avg =,","kg/s,",0.037414681
"m_dot_max =,","kg/s,",0.2438994387793103
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9504214395545822
V_max=,m/s,1.4998145491929398
"m_dot_avg =,","kg/s,",0.039712891
"m_dot_max =,","kg/s,",0.22770789271428568
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9674670597051642
V_max=,m/s,1.6941004516043021
"m_dot_avg =,","kg/s,",0.079653528
"m_dot_max =,","kg/s,",0.2697692599848485
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.949478685372176
V_max=,m/s,1.419227024845989
"m_dot_avg =,","kg/s,",0.028426345
"m_dot_max =,","kg/s,",0.23085597683552633
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9428792235452546
V_max=,m/s,1.5035919979100665
"m_dot_avg =,","kg/s,",0.038250986
"m_dot_max =,","kg/s,",0.2251793231273886
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9662256398909425
V_max=,m/s,1.8294720353272447
"m_dot_avg =,","kg/s,",0.039582945
"m_dot_max =,","kg/s,",0.2577226735714286
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9603915263200388
V_max=,m/s,1.6404741638294278
"m_dot_avg =,","kg/s,",0.03901913
"m_dot_max =,","kg/s,",0.24422728048251746
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.927285635667601
V_max=,m/s,1.4162598013299927
"m_dot_avg =,","kg/s,",0.033361254
"m_dot_max =,","kg/s,",0.22433790740764328
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.956549858719108
V_max=,m/s,1.811724954927755
"m_dot_avg =,","kg/s,",0.038864595
"m_dot_max =,","kg/s,",0.24307715814788733
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9555163498217415
V_max=,m/s,1.424050963918384
"m_dot_avg =,","kg/s,",0.033644527
"m_dot_max =,","kg/s,",0.23358076144666667
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9560339702607765
V_max=,m/s,1.488463429421639
"m_dot_avg =,","kg/s,",0.034791683
"m_dot_max =,","kg/s,",0.22210174082802553
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9754244272789362
V_max=,m/s,1.684433408317103
"m_dot_avg =,","kg/s,",0.077857868
"m_dot_max =,","kg/s,",0.25253577238405794
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9616963101732825
V_max=,m/s,1.7352608802875056
"m_dot_avg =,","kg/s,",0.034777023
"m_dot_max =,","kg/s,",0.23543450778082195
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9616206536443888
V_max=,m/s,1.7803931681188898
"m_dot_avg =,","kg/s,",0.06237664
"m_dot_max =,","kg/s,",0.2405003196780822
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9570877588499561
V_max=,m/s,1.7407815054525555
"m_dot_avg =,","kg/s,",0.037471817
"m_dot_max =,","kg/s,",0.23797272829251698
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9614794123493944
V_max=,m/s,1.6946590269816204
"m_dot_avg =,","kg/s,",0.038142634
"m_dot_max =,","kg/s,",0.2401594285416667
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9383374691999706
V_max=,m/s,1.4357242440129325
"m_dot_avg =,","kg/s,",0.038922406
"m_dot_max =,","kg/s,",0.2439388493862069
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9685074529931474
V_max=,m/s,2.1303670653763134
"m_dot_avg =,","kg/s,",0.034474028
"m_dot_max =,","kg/s,",0.2420435257202797
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9513446738171815
V_max=,m/s,1.575450169615487
"m_dot_avg =,","kg/s,",0.037564569
"m_dot_max =,","kg/s,",0.2338933206948052
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9284152990705612
V_max=,m/s,1.389997028754677
"m_dot_avg =,","kg/s,",0.039240705
"m_dot_max =,","kg/s,",0.24509540640136054
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9558659286317625
V_max=,m/s,1.4852182464508648
"m_dot_avg =,","kg/s,",0.038189484
"m_dot_max =,","kg/s,",0.2501136521942446
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9642303633315967
V_max=,m/s,1.8135354725655473
"m_dot_avg =,","kg/s,",0.05869863
"m_dot_max =,","kg/s,",0.2370332233066667
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9435737713349692
V_max=,m/s,1.5881655910274644
"m_dot_avg =,","kg/s,",0.032774545
"m_dot_max =,","kg/s,",0.23765812361073818
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9589822191559843
V_max=,m/s,1.8970869410430709
"m_dot_avg =,","kg/s,",0.078755064
"m_dot_max =,","kg/s,",0.24849284920422537
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9450138782140068
V_max=,m/s,1.6458842185318792
"m_dot_avg =,","kg/s,",0.034160723
"m_dot_max =,","kg/s,",0.2309479471883117
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9522328071374336
V_max=,m/s,1.8022624811010837
"m_dot_avg =,","kg/s,",0.060099778
"m_dot_max =,","kg/s,",0.23844901883221473
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9608026952434865
V_max=,m/s,1.7709025789316681
"m_dot_avg =,","kg/s,",0.039826937
"m_dot_max =,","kg/s,",0.24878964932857142
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.967347167676557
V_max=,m/s,1.7130310883149977
"m_dot_avg =,","kg/s,",0.040693528
"m_dot_max =,","kg/s,",0.2424794473776223
input 0,  des_en_input(1)           , 0.5
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9408773741821029
