0,1,2
V_max=,m/s,1.4410977720511668
"m_dot_avg =,","kg/s,",0.020720953
"m_dot_max =,","kg/s,",0.33619589838793107
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.6690334457969724
V_max=,m/s,2.6219628785214444
"m_dot_avg =,","kg/s,",0.019378647
"m_dot_max =,","kg/s,",0.2875922556764706
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.0954546158921985
V_max=,m/s,4.758810540299907
"m_dot_avg =,","kg/s,",0.020962448
"m_dot_max =,","kg/s,",0.2191796890056497
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.5915541770537345
V_max=,m/s,1.5934928341395855
"m_dot_avg =,","kg/s,",0.019397665
"m_dot_max =,","kg/s,",0.32718380372649564
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.7393116967945518
V_max=,m/s,4.730669776319036
"m_dot_avg =,","kg/s,",0.020044084
"m_dot_max =,","kg/s,",0.2864789044191176
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.0739248846345766
V_max=,m/s,5.157859973736168
"m_dot_avg =,","kg/s,",0.0031452945
"m_dot_max =,","kg/s,",0.22031475381213875
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.6141717705068572
V_max=,m/s,3.273516639633694
"m_dot_avg =,","kg/s,",0.020150796
"m_dot_max =,","kg/s,",0.3327076350438597
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.7156415035042247
V_max=,m/s,2.0469550428812093
"m_dot_avg =,","kg/s,",0.019516405
"m_dot_max =,","kg/s,",0.2886172535714286
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.0640909941570378
V_max=,m/s,3.2672521790013325
"m_dot_avg =,","kg/s,",0.0093145443
"m_dot_max =,","kg/s,",0.23156417437602342
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.5370979058658562
V_max=,m/s,2.044416240171939
"m_dot_avg =,","kg/s,",0.019267191
"m_dot_max =,","kg/s,",0.30193685820155036
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.6814871288816988
V_max=,m/s,4.936047064003277
"m_dot_avg =,","kg/s,",0.022258821
"m_dot_max =,","kg/s,",0.2829354790928571
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9248785986237865
V_max=,m/s,4.5115291894360166
"m_dot_avg =,","kg/s,",0.0025660599
"m_dot_max =,","kg/s,",0.22829441971286552
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.5463621882641355
V_max=,m/s,1.3254182879059875
"m_dot_avg =,","kg/s,",0.033700629
"m_dot_max =,","kg/s,",0.288600543
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.7002780562637846
V_max=,m/s,4.971793525512809
"m_dot_avg =,","kg/s,",0.019485095
"m_dot_max =,","kg/s,",0.25991248069536427
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.0165098303541291
V_max=,m/s,3.26923065046276
"m_dot_avg =,","kg/s,",0.020668911
"m_dot_max =,","kg/s,",0.23152570273099415
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.5175526679257698
V_max=,m/s,1.5601304870271242
"m_dot_avg =,","kg/s,",0.03850208
"m_dot_max =,","kg/s,",0.28703595747368427
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.6731841455784017
V_max=,m/s,2.7398700142803465
"m_dot_avg =,","kg/s,",0.019864129
"m_dot_max =,","kg/s,",0.2638530122653061
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9537804694744682
V_max=,m/s,3.990649546920514
"m_dot_avg =,","kg/s,",0.015948615
"m_dot_max =,","kg/s,",0.2310610287142857
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.563689353109548
V_max=,m/s,1.5788431534028111
"m_dot_avg =,","kg/s,",0.021570468
"m_dot_max =,","kg/s,",0.2950788056124031
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.6354066927985651
V_max=,m/s,1.559268112365856
"m_dot_avg =,","kg/s,",0.019466157
"m_dot_max =,","kg/s,",0.2629250042684564
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.979099800177725
V_max=,m/s,3.4152243094318075
"m_dot_avg =,","kg/s,",0.019693876
"m_dot_max =,","kg/s,",0.22694987989017337
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.5399342175023017
V_max=,m/s,1.1710040082787745
"m_dot_avg =,","kg/s,",0.043116819
"m_dot_max =,","kg/s,",0.28885731003007525
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.602872948227594
V_max=,m/s,1.4355597426780367
"m_dot_avg =,","kg/s,",0.01959326
"m_dot_max =,","kg/s,",0.2747815881347518
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.939597787869418
V_max=,m/s,3.36195770845812
"m_dot_avg =,","kg/s,",0.021938513
"m_dot_max =,","kg/s,",0.22166290303977274
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.5377097419702122
V_max=,m/s,1.8176030318043583
"m_dot_avg =,","kg/s,",0.018926193
"m_dot_max =,","kg/s,",0.2833983041641791
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.6110295725859426
V_max=,m/s,1.58392286138139
"m_dot_avg =,","kg/s,",0.018096299
"m_dot_max =,","kg/s,",0.27244205031724134
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.0181578135332428
V_max=,m/s,5.312365209510838
"m_dot_avg =,","kg/s,",0.019425212
"m_dot_max =,","kg/s,",0.2309915186900585
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.541945672276176
V_max=,m/s,1.122408832538595
"m_dot_avg =,","kg/s,",0.022343939
"m_dot_max =,","kg/s,",0.3138595197704918
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.7025836895571456
V_max=,m/s,2.2491117100682203
"m_dot_avg =,","kg/s,",0.019746573
"m_dot_max =,","kg/s,",0.2731399412042253
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.0215968343895374
V_max=,m/s,5.194952454290863
"m_dot_avg =,","kg/s,",0.020523623
"m_dot_max =,","kg/s,",0.22143896299428573
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.5657911836130849
V_max=,m/s,1.3949981553717294
"m_dot_avg =,","kg/s,",0.022219687
"m_dot_max =,","kg/s,",0.29014169784210525
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.6700912255441122
V_max=,m/s,1.8917280456319123
"m_dot_avg =,","kg/s,",0.021115763
"m_dot_max =,","kg/s,",0.2692193342
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9465474434299745
V_max=,m/s,3.130672782547208
"m_dot_avg =,","kg/s,",0.020374827
"m_dot_max =,","kg/s,",0.22964869006976743
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.5290075653356521
V_max=,m/s,1.2080088360106396
"m_dot_avg =,","kg/s,",0.021173011
"m_dot_max =,","kg/s,",0.2884245783233082
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.6545051652492785
V_max=,m/s,1.7716738345873901
"m_dot_avg =,","kg/s,",0.018845591
"m_dot_max =,","kg/s,",0.2609195240980392
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9982209256412815
V_max=,m/s,4.965114554994485
"m_dot_avg =,","kg/s,",0.018053174
"m_dot_max =,","kg/s,",0.22929868502857143
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.556526617840007
V_max=,m/s,2.154951467859292
"m_dot_avg =,","kg/s,",0.020177995
"m_dot_max =,","kg/s,",0.2960476645891473
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.603120217081739
V_max=,m/s,1.529134689475378
"m_dot_avg =,","kg/s,",0.018893232
"m_dot_max =,","kg/s,",0.2743720847605634
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9244159305121816
V_max=,m/s,3.9034006660985905
"m_dot_avg =,","kg/s,",0.017232206
"m_dot_max =,","kg/s,",0.23907637575301205
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.5522469709086302
V_max=,m/s,1.7279796355209898
"m_dot_avg =,","kg/s,",0.021433227
"m_dot_max =,","kg/s,",0.29147157895419845
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.6421838839638278
V_max=,m/s,4.275501585644786
"m_dot_avg =,","kg/s,",0.020515795
"m_dot_max =,","kg/s,",0.26264395839455784
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9256131036282362
V_max=,m/s,4.085993972383704
"m_dot_avg =,","kg/s,",0.02104178
"m_dot_max =,","kg/s,",0.23048353018235296
input 0,  des_en_input(1)           , 0.1
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
